48 -7.67401168e+00 -5.84247274e+00 -4.09488375e+00 -3.66001170e+00 -3.66000326e+00 -2.75927013e+00 1.78144812e+01 1.78145061e+01 2.08717823e+01 2.65862467e+01 2.96505835e+01 4.52194903e+01 4.52195405e+01 4.72803632e+01 6.03359643e+01 
49 -7.60526004e+00 -5.87501122e+00 -4.08912092e+00 -3.61482580e+00 -3.61481741e+00 -2.74080871e+00 1.76315443e+01 1.76315689e+01 2.05715175e+01 2.64549862e+01 2.94775927e+01 4.55998330e+01 4.55998836e+01 4.74549824e+01 6.04067295e+01 
50 -7.53863690e+00 -5.90744895e+00 -4.07884463e+00 -3.56904820e+00 -3.56903985e+00 -2.72226336e+00 1.74510519e+01 1.74510763e+01 2.02693432e+01 2.63265070e+01 2.93064108e+01 4.59845504e+01 4.59846013e+01 4.76354726e+01 6.04854260e+01 
51 -7.47448387e+00 -5.93975376e+00 -4.06367644e+00 -3.52270918e+00 -3.52270089e+00 -2.70365187e+00 1.72730303e+01 1.72730545e+01 1.99660773e+01 2.62008614e+01 2.91348624e+01 4.63736350e+01 4.63736863e+01 4.78218786e+01 6.05733644e+01 
52 -7.41313833e+00 -5.97189407e+00 -4.04324244e+00 -3.47584065e+00 -3.47583241e+00 -2.68499229e+00 1.70975059e+01 1.70975298e+01 1.96624720e+01 2.60780930e+01 2.89606697e+01 4.67670650e+01 4.67671166e+01 4.80142327e+01 6.06720159e+01 
53 -7.35492470e+00 -6.00383888e+00 -4.01718228e+00 -3.42847624e+00 -3.42846804e+00 -2.66630289e+00 1.69245056e+01 1.69245293e+01 1.93592017e+01 2.59582378e+01 2.87814754e+01 4.71648016e+01 4.71648535e+01 4.82125535e+01 6.07830057e+01 
54 -7.30014458e+00 -6.03555776e+00 -3.98515932e+00 -3.38065141e+00 -3.38064326e+00 -2.64760222e+00 1.67540571e+01 1.67540806e+01 1.90568510e+01 2.58413241e+01 2.85948765e+01 4.75667876e+01 4.75668398e+01 4.84168442e+01 6.09080982e+01 
55 -7.24906629e+00 -6.06702096e+00 -3.94687124e+00 -3.33240345e+00 -3.33239536e+00 -2.62890898e+00 1.65861888e+01 1.65862121e+01 1.87559021e+01 2.57273734e+01 2.83984714e+01 4.79729465e+01 4.79729990e+01 4.86270913e+01 6.10491683e+01 
56 -7.20191490e+00 -6.09819932e+00 -3.90206066e+00 -3.28377164e+00 -3.28376360e+00 -2.61024213e+00 1.64209303e+01 1.64209534e+01 1.84567232e+01 2.56164009e+01 2.81899243e+01 4.83831796e+01 4.83832324e+01 4.88432627e+01 6.12081586e+01 
57 -7.15886318e+00 -6.12906441e+00 -3.85052454e+00 -3.23479719e+00 -3.23478920e+00 -2.59162076e+00 1.62583122e+01 1.62583351e+01 1.81595545e+01 2.55084157e+01 2.79670482e+01 4.87973656e+01 4.87974185e+01 4.90653067e+01 6.13870200e+01 
58 -7.12002467e+00 -6.15958845e+00 -3.79212185e+00 -3.18552338e+00 -3.18551545e+00 -2.57306414e+00 1.60983665e+01 1.60983892e+01 1.78644954e+01 2.54034213e+01 2.77279062e+01 4.92153577e+01 4.92154109e+01 4.92931497e+01 6.15876337e+01 
59 -7.08544945e+00 -6.18974436e+00 -3.72677876e+00 -3.13599566e+00 -3.13598778e+00 -2.55459167e+00 1.59411267e+01 1.59411492e+01 1.75714911e+01 2.53014165e+01 2.74709305e+01 4.95266946e+01 4.96369822e+01 4.96370356e+01 6.18117181e+01 
60 -7.05512294e+00 -6.21950580e+00 -3.65449040e+00 -3.08626155e+00 -3.08625372e+00 -2.53622286e+00 1.57866277e+01 1.57866500e+01 1.72803194e+01 2.52023953e+01 2.71950506e+01 4.97658195e+01 5.00620369e+01 5.00620905e+01 6.20607226e+01 
61 -7.02896811e+00 -6.24884710e+00 -3.57532003e+00 -3.03637089e+00 -3.03636312e+00 -2.51797733e+00 1.56349061e+01 1.56349282e+01 1.69905823e+01 2.51063476e+01 2.68998246e+01 5.00103751e+01 5.04902885e+01 5.04903423e+01 6.23357151e+01 
62 -7.00685047e+00 -6.27774335e+00 -3.48939465e+00 -2.98637572e+00 -2.98636801e+00 -2.49987476e+00 1.54860001e+01 1.54860220e+01 1.67016998e+01 2.50132596e+01 2.65855577e+01 5.02601836e+01 5.09214717e+01 5.09215256e+01 6.26372732e+01 
63 -6.98858572e+00 -6.30617040e+00 -3.39689860e+00 -2.93633036e+00 -2.93632271e+00 -2.48193487e+00 1.53399497e+01 1.53399715e+01 1.64129139e+01 2.49231138e+01 2.62533944e+01 5.05150369e+01 5.13552866e+01 5.13553407e+01 6.29653881e+01 
64 -6.97394890e+00 -6.33410476e+00 -3.29806524e+00 -2.88629152e+00 -2.88628393e+00 -2.46417740e+00 1.51967968e+01 1.51968185e+01 1.61233031e+01 2.48358902e+01 2.59053676e+01 5.07746938e+01 5.17913968e+01 5.17914510e+01 6.33193952e+01 
65 -6.96268447e+00 -6.36152375e+00 -3.19316743e+00 -2.83631822e+00 -2.83631069e+00 -2.44662209e+00 1.50565851e+01 1.50566066e+01 1.58318108e+01 2.47515656e+01 2.55443875e+01 5.10388797e+01 5.22294283e+01 5.22294826e+01 6.36979411e+01 
